books-394	i want books written in latin	"now => ( @org.schema.Book.Book ) filter param:inLanguage:Entity(tt:iso_lang_code) == "" latin "" ^^tt:iso_lang_code => notify"	books	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-65	is there an abridged book by leo tolstoy ?	"now => ( @org.schema.Book.Book ) filter param:abridged:Boolean == true and param:author:Entity(org.schema.Book:Person) == "" leo tolstoy "" ^^org.schema.Book:Person => notify"	books	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
music-184	can you put on songs in mandarin ?	"now => ( @org.schema.Music.MusicRecording ) filter param:inLanguage:Entity(tt:iso_lang_code) == "" mandarin "" ^^tt:iso_lang_code => notify"	music	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-150	i want to read paperback books over NUMBER_0 pages long .	now => ( @org.schema.Book.Book ) filter param:bookFormat:Enum(AudiobookFormat,EBook,GraphicNovel,Hardcover,Paperback) == enum:Paperback and param:numberOfPages:Number >= NUMBER_0 => notify	books	now => ( schema_table ) filter param:property == VALUE and param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-rerun1f100	find someone who works at amazon	"now => ( @org.schema.Person.Person ) filter param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-168	i want to find google employees who live in des moines iowa	"now => ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" des moines iowa "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" google "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-14	how many reviews does harry potter and the sorcerers stone have ?	"now => [ param:aggregateRating.reviewCount:Number ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" harry potter and the sorcerers stone "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-148	what is the average rating of the book forever ?	"now => [ param:aggregateRating.ratingValue:Number ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" forever "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-116	what is the isbn of the relentless moon	"now => [ param:isbn:String ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" relentless moon "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-190	find me a hotel with a NUMBER_0 or higher rating .	now => ( @org.schema.Hotel.Hotel ) filter param:aggregateRating.ratingValue:Number >= NUMBER_0 => notify	hotels	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-165	bring up english language books by kurt vonnegut .	"now => ( @org.schema.Book.Book ) filter param:author:Entity(org.schema.Book:Person) == "" kurt vonnegut "" ^^org.schema.Book:Person and param:inLanguage:Entity(tt:iso_lang_code) == "" english "" ^^tt:iso_lang_code => notify"	books	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-169	how many films did james cameron produce as well as direct ?	"now => aggregate count of ( ( @org.schema.Movie.Movie ) filter param:creator:Array(Entity(org.schema.Movie:Person)) contains "" james cameron "" ^^org.schema.Movie:Person and param:director:Array(Entity(org.schema.Movie:Person)) contains "" james cameron "" ^^org.schema.Movie:Person ) => notify"	movies	now => aggregate count of ( ( schema_table ) filter param:property contains VALUE and param:property contains VALUE ) => notify	now => FUNC_OP of ( ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE ) => notify
people-rerun1f130	who has worked for amazon ?	"now => ( @org.schema.Person.Person ) filter param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-143	please show the profile image of a person who lives in mexico city .	"now => [ param:image:Entity(tt:picture) ] of ( ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" mexico city "" ) => notify"	people	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-367	can you show me comedy movies ?	"now => ( @org.schema.Movie.Movie ) filter param:genre:Array(String) contains~ "" comedy "" => notify"	movies	now => ( schema_table ) filter param:property contains~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-91	show me all movies starring ryan reynolds .	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" ryan reynolds "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
music-147	what album features the song my sharona ?	"now => [ param:inAlbum:Entity(org.schema.Music:MusicAlbum) ] of ( ( @org.schema.Music.MusicRecording ) filter param:id:Entity(org.schema.Music:MusicRecording) =~ "" my sharona "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-201	show me amazon employees that went to harvard .	"now => ( @org.schema.Person.Person ) filter param:alumniOf:Array(Entity(org.schema.Person:Organization)) contains "" harvard "" ^^org.schema.Person:Organization and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf34	give me all the italian places .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" italian "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
music-61	what year did hey jude come out ?	"now => [ param:datePublished:Date ] of ( ( @org.schema.Music.MusicRecording ) filter param:id:Entity(org.schema.Music:MusicRecording) =~ "" hey jude "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-6	does the sheraton hotel allow pets ?	"now => [ param:petsAllowed:Boolean ] of ( ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" sheraton "" ) => notify"	hotels	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
restaurants-sf94	find all restaurants with a rating of NUMBER_0 .	now => ( @org.schema.Restaurant.Restaurant ) filter param:aggregateRating.ratingValue:Number == NUMBER_0 => notify	restaurants	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
music-112	has korn ever came out with an album with NUMBER_0 songs ?	"now => ( @org.schema.Music.MusicAlbum ) filter param:byArtist:Entity(org.schema.Music:Person) == "" korn "" ^^org.schema.Music:Person and param:numTracks:Number == NUMBER_0 => notify"	music	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-132	look for a book that has a 1 star review with at least NUMBER_0 reviews .	now => ( @org.schema.Book.Book ) filter param:aggregateRating.ratingValue:Number == 1 and param:aggregateRating.reviewCount:Number >= NUMBER_0 => notify	books	now => ( schema_table ) filter param:property == VALUE and param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf189	could you preform a search for the restaurant , thai foon ?	"now => ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" thai foon "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-19	i need a hotel with a rating of 5 and free internet access .	"now => ( @org.schema.Hotel.Hotel ) filter param:aggregateRating.ratingValue:Number == 5 and param:amenityFeature:Array(Entity(org.schema.Hotel:LocationFeatureSpecification)) contains "" free internet access "" ^^org.schema.Hotel:LocationFeatureSpecification => notify"	hotels	now => ( schema_table ) filter param:property == VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-rerun2f186	how many people in dallas graduated from the university of texas ?	"now => aggregate count of ( ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" dallas "" and param:alumniOf:Array(Entity(org.schema.Person:Organization)) contains "" university of texas "" ^^org.schema.Person:Organization ) => notify"	people	now => aggregate count of ( ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE ) => notify	now => FUNC_OP of ( ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE ) => notify
hotels-159	find the nearest hotel with at least NUMBER_0 reviews .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( ( @org.schema.Hotel.Hotel ) filter param:aggregateRating.reviewCount:Number >= NUMBER_0 ) ) ) [ 1 ] => notify	hotels	now => ( sort param:property asc of ( compute distance ( param:property , VALUE ) of ( ( schema_table ) filter param:property >= VALUE ) ) ) [ VALUE ] => notify	now => ( FUNC_OP param:property FUNC_MOD of ( FUNC_OP ( param:property , VALUE ) of ( ( schema_table ) filter param:property REL_OP VALUE ) ) ) [ VALUE ] => notify
books-389	show me all harry potter books	"now => ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" harry potter "" => notify"	books	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-141	how many pages is the hobbit ?	"now => [ param:numberOfPages:Number ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" hobbit "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-78	how many spanish translations of the holy bible are there ?	"now => aggregate count of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" holy bible "" and param:inLanguage:Entity(tt:iso_lang_code) == "" spanish "" ^^tt:iso_lang_code ) => notify"	books	now => aggregate count of ( ( schema_table ) filter param:property =~ VALUE and param:property == VALUE ) => notify	now => FUNC_OP of ( ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE ) => notify
restaurants-rerun2f114	find reviews from george .	"now => ( @org.schema.Restaurant.Review ) filter param:author:Entity(org.schema.Restaurant:Person) == "" george "" ^^org.schema.Restaurant:Person => notify"	restaurants	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
people-139	who is living in san francisco and working for facebook ?	"now => ( @org.schema.Person.Person ) filter param:address.addressLocality:String =~ "" san francisco "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" facebook "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-188	look for restaurants that allow smoking that also accept reservations .	now => ( @org.schema.Restaurant.Restaurant ) filter param:acceptsReservations:Boolean == true and param:smokingAllowed:Boolean == true => notify	restaurants	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-rerun2f63	what kind of rating does panda express have	"now => [ param:aggregateRating.ratingValue:Number ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" panda express "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
people-177	i need to see all the students at yale who have received full ride scholarships .	"now => ( @org.schema.Person.Person ) filter param:alumniOf:Array(Entity(org.schema.Person:Organization)) contains "" yale "" ^^org.schema.Person:Organization and param:award:Array(String) contains~ "" full ride scholarships "" => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
music-121	will you play power in numbers by jurrasic 5 ?	"now => ( @org.schema.Music.MusicRecording ) filter param:byArtist:Entity(org.schema.Music:Person) == "" jurrasic 5 "" ^^org.schema.Music:Person and param:id:Entity(org.schema.Music:MusicRecording) =~ "" power in numbers "" => notify"	music	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf138	what is the closest restaurant ?	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @org.schema.Restaurant.Restaurant ) ) ) [ 1 ] => notify	restaurants	now => ( sort param:property asc of ( compute distance ( param:property , VALUE ) of ( schema_table ) ) ) [ VALUE ] => notify	now => ( FUNC_OP param:property FUNC_MOD of ( FUNC_OP ( param:property , VALUE ) of ( schema_table ) ) ) [ VALUE ] => notify
people-146	find me all the people with the title manager that work at amazon .	"now => ( @org.schema.Person.Person ) filter param:jobTitle:String =~ "" manager "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property =~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-92	what is the duration of a bug 's life ?	"now => [ param:duration:Measure(ms) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" a bug 's life "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-rerun2f165	search for holiday inn express near portland , oregon .	"now => ( @org.schema.Hotel.Hotel ) filter param:geo:Location == location: "" portland , oregon "" and param:id:Entity(org.schema.Hotel:Hotel) =~ "" holiday inn express "" => notify"	hotels	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-sf139	show me all restaurants with ratings of at least NUMBER_0 stars .	now => ( @org.schema.Restaurant.Restaurant ) filter param:aggregateRating.ratingValue:Number >= NUMBER_0 => notify	restaurants	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-171	top movies that scarlett johansson is in	"now => ( ( sort param:aggregateRating.ratingValue:Number desc of ( @org.schema.Movie.Movie ) ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" scarlett johansson "" ^^org.schema.Movie:Person ) [ 1 ] => notify"	movies	now => ( ( sort param:property desc of ( schema_table ) ) filter param:property contains VALUE ) [ VALUE ] => notify	now => ( ( FUNC_OP param:property FUNC_MOD of ( schema_table ) ) filter param:property REL_OP VALUE ) [ VALUE ] => notify
people-58	who works for google and won a nobel prize ?	"now => ( @org.schema.Person.Person ) filter param:award:Array(String) contains~ "" nobel prize "" and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" google "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains~ VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
music-51	which album is bohemian rhapsody on ?	"now => [ param:inAlbum:Entity(org.schema.Music:MusicAlbum) ] of ( ( @org.schema.Music.MusicRecording ) filter param:id:Entity(org.schema.Music:MusicRecording) =~ "" bohemian rhapsody "" ) => notify"	music	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-94	what are books by nabokov in english ?	"now => ( @org.schema.Book.Book ) filter param:author:Entity(org.schema.Book:Person) == "" nabokov "" ^^org.schema.Book:Person and param:inLanguage:Entity(tt:iso_lang_code) == "" english "" ^^tt:iso_lang_code => notify"	books	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-131	how many pages are in the king james bible ?	"now => [ param:numberOfPages:Number ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" king james bible "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-179	i 'd like to hear a song in mariah carey 's greatest hits	"now => ( @org.schema.Music.MusicRecording ) filter param:byArtist:Entity(org.schema.Music:Person) == "" mariah carey "" ^^org.schema.Music:Person and param:inAlbum:Entity(org.schema.Music:MusicAlbum) == "" greatest hits "" ^^org.schema.Music:MusicAlbum => notify"	music	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-30	find a google employee that speaks arabic .	"now => ( @org.schema.Person.Person ) filter param:knowsLanguage:Array(Entity(tt:iso_lang_code)) contains "" arabic "" ^^tt:iso_lang_code and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" google "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
books-117	who is the author of the giving tree ?	"now => [ param:author:Entity(org.schema.Book:Person) ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" giving tree "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-237	find all mariot hotels .	"now => ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" mariot "" => notify"	hotels	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-rerun1f75	show me hotels near my location .	now => ( @org.schema.Hotel.Hotel ) filter param:geo:Location == location:current_location => notify	hotels	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-182	what genre is the fast and the furious ?	"now => [ param:genre:Array(String) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" fast and the furious "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
restaurants-sf28	search for korean bbq restaurants .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:servesCuisine:String =~ "" korean bbq "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-167	i 'd like books that have more than NUMBER_0 reviews .	now => ( @org.schema.Book.Book ) filter param:aggregateRating.reviewCount:Number >= NUMBER_0 => notify	books	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
music-231	i want to hear a song from dark lane demo tapes	"now => ( @org.schema.Music.MusicRecording ) filter param:inAlbum:Entity(org.schema.Music:MusicAlbum) == "" dark lane demo tapes "" ^^org.schema.Music:MusicAlbum => notify"	music	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-114	find movies that are over 2 hours long .	now => ( @org.schema.Movie.Movie ) filter param:duration:Measure(ms) >= 2 unit:h => notify	movies	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-25	find me all julia roberts movies .	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" julia roberts "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
movies-27	who produced the evil dead ?	"now => [ param:creator:Array(Entity(org.schema.Movie:Person)) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" evil dead "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-81	what is the isbn identifier for the book a wrinkle in time ?	"now => [ param:isbn:String ] of ( ( @org.schema.Book.Book ) filter param:id:Entity(org.schema.Book:Book) =~ "" wrinkle in time "" ) => notify"	books	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
books-151	find me hardcover books that have a 5 star rating .	now => ( @org.schema.Book.Book ) filter param:aggregateRating.ratingValue:Number == 5 and param:bookFormat:Enum(AudiobookFormat,EBook,GraphicNovel,Hardcover,Paperback) == enum:Hardcover => notify	books	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-23	are there any people who worked for both apple and netscape ?	"now => ( @org.schema.Person.Person ) filter param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" netscape "" ^^org.schema.Person:Organization and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" apple "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter param:property contains VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
people-41	who went to NUMBER_0 different colleges before working at amazon ?	"now => ( @org.schema.Person.Person ) filter count ( param:alumniOf:Array(Entity(org.schema.Person:Organization)) ) == NUMBER_0 and param:worksFor:Array(Entity(org.schema.Person:Organization)) contains "" amazon "" ^^org.schema.Person:Organization => notify"	people	now => ( schema_table ) filter count ( param:property ) == VALUE and param:property contains VALUE => notify	now => ( schema_table ) filter FUNC_OP ( param:property ) REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-383	which films do you have that star jackie chan ?	"now => ( @org.schema.Movie.Movie ) filter param:actor:Array(Entity(org.schema.Movie:Person)) contains "" jackie chan "" ^^org.schema.Movie:Person => notify"	movies	now => ( schema_table ) filter param:property contains VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-75	show me every book written under the pseudonym robert galbraith .	"now => ( @org.schema.Book.Book ) filter param:author:Entity(org.schema.Book:Person) == "" robert galbraith "" ^^org.schema.Book:Person => notify"	books	now => ( schema_table ) filter param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-rerun1f40	show me nomad pizza .	"now => ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" nomad pizza "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-sf111	find me a restaurant called lenny 's	"now => ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" lenny 's "" => notify"	restaurants	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
hotels-rerun1f95	find me a courtyard marriott	"now => ( @org.schema.Hotel.Hotel ) filter param:id:Entity(org.schema.Hotel:Hotel) =~ "" courtyard marriott "" => notify"	hotels	now => ( schema_table ) filter param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
books-23	can you help me find the abridged version of the silmarillion ?	"now => ( @org.schema.Book.Book ) filter param:abridged:Boolean == true and param:id:Entity(org.schema.Book:Book) =~ "" silmarillion "" => notify"	books	now => ( schema_table ) filter param:property == VALUE and param:property =~ VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
movies-39	what genre is the emperor 's new groove ?	"now => [ param:genre:Array(String) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" emperor 's new groove "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-70	who directed gone with the wind ?	"now => [ param:director:Array(Entity(org.schema.Movie:Person)) ] of ( ( @org.schema.Movie.Movie ) filter param:id:Entity(org.schema.Movie:Movie) =~ "" gone with the wind "" ) => notify"	movies	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
hotels-12	give me a list of hotels in tacoma , washington with free breakfast .	"now => ( @org.schema.Hotel.Hotel ) filter param:amenityFeature:Array(Entity(org.schema.Hotel:LocationFeatureSpecification)) contains "" free breakfast "" ^^org.schema.Hotel:LocationFeatureSpecification and param:geo:Location == location: "" tacoma , washington "" => notify"	hotels	now => ( schema_table ) filter param:property contains VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
restaurants-rerun2f147	give me the telephone number of a NUMBER_0 star restaurant .	now => [ param:telephone:Entity(tt:phone_number) ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:aggregateRating.ratingValue:Number == NUMBER_0 ) => notify	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property == VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
movies-356	show me a movie with a duration above NUMBER_0 minutes	now => ( @org.schema.Movie.Movie ) filter param:duration:Measure(ms) >= NUMBER_0 unit:min => notify	movies	now => ( schema_table ) filter param:property >= VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE => notify
restaurants-rerun1f66	i 'd like to know the location of dunkin donuts ?	"now => [ param:geo:Location ] of ( ( @org.schema.Restaurant.Restaurant ) filter param:id:Entity(org.schema.Restaurant:Restaurant) =~ "" dunkin donuts "" ) => notify"	restaurants	now => [ param:property ] of ( ( schema_table ) filter param:property =~ VALUE ) => notify	now => [ param:property ] of ( ( schema_table ) filter param:property REL_OP VALUE ) => notify
music-232	put on a song from the heist by mackelmore .	"now => ( @org.schema.Music.MusicRecording ) filter param:byArtist:Entity(org.schema.Music:Person) == "" mackelmore "" ^^org.schema.Music:Person and param:inAlbum:Entity(org.schema.Music:MusicAlbum) == "" heist "" ^^org.schema.Music:MusicAlbum => notify"	music	now => ( schema_table ) filter param:property == VALUE and param:property == VALUE => notify	now => ( schema_table ) filter param:property REL_OP VALUE LOG_OP param:property REL_OP VALUE => notify
